event_id,timestamp,sunlight_percent,temperature,humidity_percent,action
0e601584,1779543900,100.0,-9.4,53.32,0
d40aac7a,1779543960,49.0,47.03,31.92,1
1d87196e,1779544020,19.16,32.88,22.03,1
b7c12e4a,1779544080,10.44,14.65,76.34,1
cc310d53,1779544140,41.87,-8.45,41.26,1
f4a718ac,1779544200,67.23,2.07,46.33,1
e2ddc7ce,1779544260,48.74,-9.4,43.41,1
91ba0985,1779544320,53.74,41.27,61.96,1
572f88e8,1779544380,41.57,36.97,62.76,1
4d9de984,1779544440,59.82,20.51,69.07,1
caff8cd9,1779544500,64.57,33.63,50.99,1
bd5c9026,1779544560,32.69,37.55,46.82,1
7d0f67a2,1779544620,39.38,40.5,81.16,1
05303ac6,1779544680,72.7,45.57,62.47,0
7d7f2116,1779544740,69.95,43.3,36.47,1
8138688a,1779544800,100.0,1.31,42.96,0
f653d3bd,1779544860,49.02,-4.83,24.9,1
5c4db3c1,1779544920,53.43,-1.33,100.0,1
c854e0fe,1779544980,1.73,21.31,46.51,1
6cabff71,1779545040,47.7,35.66,60.32,1
6f15fa49,1779545100,27.96,-6.82,88.08,1
3aec5d2e,1779545160,30.85,1.03,37.44,1
195270ed,1779545220,21.28,11.37,65.12,1
59ff64f6,1779545280,63.74,13.19,96.03,1
d6547f40,1779545340,88.85,-9.65,20.1,1
086b81d7,1779545400,55.47,45.2,51.07,1
57a4a829,1779545460,30.31,24.14,32.11,1
1735c45f,1779545520,40.78,30.15,64.28,1
2a3a5684,1779545580,29.95,-7.05,10.9,1
33a158f4,1779545640,63.9,17.24,48.17,1
f39ec2af,1779545700,27.74,41.26,29.55,1
cc8d7adf,1779545760,28.84,-2.95,78.51,1
f9810115,1779545820,56.6,24.9,56.89,1
5577eaee,1779545880,100.0,11.96,76.54,0
3058de55,1779545940,52.63,-3.0,87.76,1
52c60040,1779546000,52.68,46.19,38.43,1
608aea52,1779546060,69.0,35.85,52.12,1
77977186,1779546120,57.27,1.98,49.86,1
a5d373c3,1779546180,50.77,33.53,13.41,1
0b949a13,1779546240,44.38,19.1,41.42,1
64500230,1779546300,83.02,0.3,63.39,1
f22d3479,1779546360,65.01,23.35,79.16,1
6319fd33,1779546420,31.62,-1.7,93.34,1
d459bd9b,1779546480,57.7,28.36,100.0,1
31e8c664,1779546540,66.91,25.24,54.61,1
5c6867b5,1779546600,47.45,35.38,43.15,1
f4c27a62,1779546660,49.33,43.68,89.13,1
1901b425,1779546720,35.0,43.92,28.82,1
567f63ef,1779546780,57.75,41.54,73.22,1
e6974f6f,1779546840,25.86,4.36,49.23,1
1472b5fb,1779546900,11.82,9.23,49.93,1
f905ad58,1779546960,39.69,24.34,45.23,1
f6e95e8d,1779547020,0.63,34.79,45.02,1
faebd8ff,1779547080,56.81,9.92,68.35,1
392e4af3,1779547140,33.54,-2.18,69.25,1
356a3f20,1779547200,77.3,4.78,49.04,1
5ae9f2a2,1779547260,59.03,5.19,79.36,1
2e7251f9,1779547320,82.27,29.33,100.0,1
654e05b5,1779547380,62.87,8.56,52.46,1
520b86a2,1779547440,13.24,22.61,34.74,1
57388418,1779547500,66.93,38.19,38.41,1
88856341,1779547560,90.47,29.71,68.32,0
f35a3a98,1779547620,78.02,7.68,49.51,1
12923776,1779547680,89.34,12.74,69.13,1
fb897fb2,1779547740,40.37,39.08,22.64,1
4532305c,1779547800,51.99,29.69,75.18,1
fab6b0b2,1779547860,69.11,39.42,40.39,1
100257fb,1779547920,43.57,-4.64,81.64,1
27117e74,1779547980,12.49,7.47,53.07,1
ec7992b8,1779548040,43.19,25.76,84.67,1
b2ef1d77,1779548100,43.5,-4.62,46.87,1
8634a25f,1779548160,12.25,46.01,55.59,1
59a3c23d,1779548220,25.39,23.79,50.97,1
e13302f5,1779548280,77.1,18.63,64.21,1
4ee48799,1779548340,9.76,23.47,46.05,1
f99e3e44,1779548400,36.53,-9.91,54.9,1
430c6391,1779548460,80.64,24.34,56.33,1
78cde762,1779548520,30.71,-0.16,50.04,1
c658cc82,1779548580,72.8,44.35,46.62,0
22713fd3,1779548640,41.32,-3.23,75.42,1
548158c0,1779548700,58.41,-0.12,78.3,1
d29abb0d,1779548760,7.45,34.21,48.77,1
30382b08,1779548820,56.52,-6.72,59.5,1
45df883c,1779548880,43.13,20.19,15.98,1
d7ec5db5,1779548940,78.41,42.48,41.75,0
f5c58f1b,1779549000,54.19,39.55,83.25,1
e0cfeff2,1779549060,29.27,9.01,27.9,1
88bea2f9,1779549120,4.82,47.7,54.5,1
5425fb03,1779549180,34.29,21.61,54.15,1
0ac3e357,1779549240,45.24,16.0,30.05,1
37a69e78,1779549300,66.07,15.58,76.09,1
dbdae80c,1779549360,18.94,36.44,37.49,1
efc6a33a,1779549420,47.21,-2.15,88.84,1
c695fa10,1779549480,60.79,18.93,74.79,1
b3a504a3,1779549540,61.16,47.95,60.38,1
eec123c2,1779549600,65.22,1.83,48.86,1
5c74c0fe,1779549660,66.49,14.3,38.54,1
26289d8e,1779549720,71.06,44.25,60.46,0
56ff28b5,1779549780,40.0,27.15,39.4,1
dd9b6911,1779549840,16.73,25.94,16.44,1
32ed0d33,1779549900,77.3,6.51,30.47,1
b0447206,1779549960,55.99,-5.69,74.66,1
831e36cd,1779550020,51.56,8.2,43.75,1
7e95b01a,1779550080,20.31,24.68,52.05,1
042746fe,1779550140,50.1,-5.03,71.85,1
cceeb121,1779550200,11.71,41.36,83.01,1
d93ac37d,1779550260,16.65,1.47,54.33,1
7e30323b,1779550320,30.9,36.03,77.52,1
e2eac8f6,1779550380,34.14,17.93,39.08,1
45272dcf,1779550440,35.74,-1.04,36.42,1
ecae38e0,1779550500,0.0,44.05,75.56,1
41da928a,1779550560,45.56,19.5,73.12,1
d991576d,1779550620,13.58,1.97,51.57,1
b78495ab,1779550680,52.68,5.75,53.1,1
9f841c1f,1779550740,60.46,18.98,67.19,1
8d91b219,1779550800,58.55,2.03,58.8,1
be12506e,1779550860,32.56,0.37,40.92,1
a0bc0624,1779550920,68.89,26.92,55.56,1
e8fea3e8,1779550980,67.01,-7.09,57.24,1
d26a4ef1,1779551040,58.0,26.93,31.86,1
142bba65,1779551100,47.46,28.95,50.35,1
c8f6d12a,1779551160,74.4,9.23,87.99,1
c7983baf,1779551220,46.14,-2.27,42.78,1
7b80e5db,1779551280,49.09,9.04,73.19,1
6edd3ba8,1779551340,49.69,8.6,91.75,1
4bd82429,1779551400,57.34,30.38,64.99,1
f8040b50,1779551460,52.15,35.8,48.26,1
72fca0df,1779551520,40.67,42.95,50.0,1
d1b93191,1779551580,0.0,-9.57,34.19,1
e4b0359e,1779551640,37.94,22.45,81.98,1
69b0f33d,1779551700,79.6,47.36,80.72,0
a58cbdb4,1779551760,0.0,47.22,74.9,1
527ed428,1779551820,15.65,-2.41,79.35,1
5d461211,1779551880,39.72,29.63,80.43,1
be3a09e1,1779551940,14.72,26.1,57.26,1
8e420974,1779552000,46.79,22.8,46.97,1
0db6bf3c,1779552060,89.53,39.68,51.87,0
a36b1825,1779552120,54.14,46.09,32.36,1
e70ddf3d,1779552180,57.39,8.19,65.78,1
9726f935,1779552240,23.72,-0.56,9.36,1
49216ac5,1779552300,30.33,-5.0,44.31,1
e1e5225a,1779552360,53.39,30.02,74.57,1
5c2105d2,1779552420,43.7,27.29,73.44,1
8dc0dce9,1779552480,62.61,11.04,72.53,1
85790ab9,1779552540,65.35,-9.99,14.91,1
c03c6c5a,1779552600,31.35,5.03,46.77,1
9f8d6f22,1779552660,34.47,1.49,77.25,1
b1ae4964,1779552720,77.97,4.48,60.26,1
20c67e64,1779552780,44.51,34.86,47.11,1
c9019b60,1779552840,82.89,47.58,64.21,0
93d0ba21,1779552900,61.54,19.6,86.02,1
1bea32da,1779552960,23.61,30.0,52.93,1
9a0fe3dd,1779553020,66.18,25.21,27.44,1
c4d0dc5e,1779553080,80.6,5.9,56.05,1
67247795,1779553140,92.46,29.82,13.71,0
d4edd148,1779553200,37.7,28.76,86.56,1
be5fb6a6,1779553260,86.28,-8.78,45.21,1
a223383a,1779553320,48.41,42.7,30.98,1
bcab7036,1779553380,69.27,19.03,60.98,1
dc70aa00,1779553440,23.86,38.16,59.47,1
a7aff698,1779553500,59.96,44.65,54.96,1
68a04cc1,1779553560,50.79,30.63,73.8,1
92e45fe7,1779553620,38.83,26.06,66.75,1
28457e5a,1779553680,49.93,-0.71,49.34,1
d9ea7175,1779553740,38.05,15.95,37.55,1
ea10ab0c,1779553800,33.3,20.22,63.87,1
d6eef142,1779553860,57.43,28.24,34.51,1
46680be4,1779553920,91.09,10.14,67.82,0
b5dc8a85,1779553980,40.45,19.05,90.12,1
1e470a3d,1779554040,79.65,8.59,90.81,1
28a87e28,1779554100,55.61,-2.37,70.04,1
2cd160d0,1779554160,78.12,40.13,25.14,0
6bee9291,1779554220,13.91,-5.98,73.74,1
2fae4c8f,1779554280,44.65,33.22,79.41,1
039bc391,1779554340,45.78,1.48,75.37,1
a34423ac,1779554400,72.47,38.26,60.75,0
8a8d5ae4,1779554460,54.59,24.31,51.71,1
5b1fb26c,1779554520,75.97,14.6,61.86,1
ac580da1,1779554580,30.59,6.69,59.35,1
31d6d591,1779554640,59.76,6.96,56.92,1
dab6c0f7,1779554700,99.85,-0.27,50.89,0
a472b17a,1779554760,92.9,42.01,58.05,0
c1bc5b53,1779554820,87.21,-2.42,82.23,1
5102b448,1779554880,31.49,46.02,77.3,1
da754e0a,1779554940,73.83,3.14,76.52,1
048be0e1,1779555000,100.0,36.2,39.84,0
333588a1,1779555060,42.01,39.37,70.86,1
993a3ecb,1779555120,0.0,8.87,87.18,1
f560ff03,1779555180,89.98,14.66,71.26,1
b9671e51,1779555240,86.19,32.67,78.77,1
abda8c43,1779555300,7.96,4.51,54.09,1
eb67d32d,1779555360,75.26,12.7,59.11,1
e9deb9fc,1779555420,40.23,18.56,64.84,1
b65fafe6,1779555480,50.18,4.02,30.43,1
6dfd9a9f,1779555540,84.64,36.27,51.05,0
ab9d619c,1779555600,6.74,20.12,86.68,1
5a1b2370,1779555660,79.5,19.18,100.0,1
4243fc6b,1779555720,17.03,38.76,60.4,1
16da855d,1779555780,22.89,35.97,62.45,1
d8c66fcf,1779555840,26.22,21.1,53.16,1
0627ddfc,1779555900,35.58,14.4,45.24,1
e0ccebaa,1779555960,81.38,17.38,50.05,1
77abe0e4,1779556020,36.61,20.55,44.85,1
9a2c2e7d,1779556080,58.29,23.94,39.06,1
d36c1692,1779556140,57.13,44.74,62.8,1
18d75c1f,1779556200,40.0,43.71,45.1,1
0d70e0ff,1779556260,45.94,16.54,59.49,1
8c2d02dd,1779556320,51.46,10.31,47.92,1
3b6602d0,1779556380,100.0,42.13,48.96,0
daef5930,1779556440,30.66,39.17,97.97,1
493f0491,1779556500,4.92,-7.18,65.34,1
a70eef15,1779556560,71.42,-0.23,67.96,1
7912a2e8,1779556620,59.04,44.86,66.4,1
abc88227,1779556680,61.26,9.24,54.76,1
2b5aa8a7,1779556740,34.31,-7.37,61.46,1
ce0c3002,1779556800,39.15,5.38,94.44,1
a5408957,1779556860,64.19,-9.98,39.33,1
0218d7e9,1779556920,38.8,19.09,35.7,1
56782d67,1779556980,15.8,47.83,37.87,1
6352732a,1779557040,46.38,15.81,60.86,1
fd4d305c,1779557100,40.52,-4.33,74.32,1
5e174d24,1779557160,64.48,24.22,88.24,1
98916786,1779557220,18.86,20.24,70.45,1
11fb2162,1779557280,5.77,46.91,67.33,1
399d9600,1779557340,62.25,-5.32,75.1,1
4cf40879,1779557400,49.55,-0.36,40.47,1
977f7823,1779557460,0.0,28.36,55.81,1
35a23158,1779557520,45.11,6.48,39.15,1
ea2f0513,1779557580,74.16,-8.13,46.47,1
05e728b2,1779557640,50.74,8.2,70.33,1
221660b6,1779557700,35.34,49.36,56.28,1
d013529d,1779557760,52.68,16.56,53.62,1
cf663d9b,1779557820,11.05,32.17,100.0,1
daeae5b2,1779557880,67.44,1.35,43.28,1
0de7fef4,1779557940,14.73,41.7,67.28,1
e7a8345e,1779558000,50.73,11.14,73.96,1
c4418fce,1779558060,71.23,22.02,34.51,1
1ea3d469,1779558120,46.55,31.63,71.82,1
110db2e6,1779558180,100.0,6.07,12.18,0
0617df0a,1779558240,9.36,32.4,9.87,1
ff53ca87,1779558300,45.71,-7.47,68.86,1
f4cbbd8d,1779558360,100.0,0.11,54.84,0
412da8fb,1779558420,59.47,17.23,73.91,1
bd48e600,1779558480,79.43,18.81,62.73,1
40a9d5aa,1779558540,46.89,24.75,13.24,1
535a6481,1779558600,77.58,-4.03,88.84,1
5c3b09fa,1779558660,26.35,-5.28,65.2,1
d5975e30,1779558720,0.0,25.33,73.68,1
25e90fd8,1779558780,46.46,0.49,43.14,1
840faced,1779558840,50.84,31.25,65.37,1
8cdd6674,1779558900,33.77,48.55,54.41,1
19ab1f43,1779558960,35.08,28.99,26.51,1
abbd623c,1779559020,5.89,-6.3,65.82,1
4b72b56b,1779559080,22.42,-6.06,76.41,1
9a95c451,1779559140,66.82,14.27,95.41,1
13e0933e,1779559200,19.31,30.18,48.17,1
a9db27e7,1779559260,13.59,16.8,97.32,1
3cad6763,1779559320,68.02,19.12,49.1,1
10585617,1779559380,3.28,0.91,68.31,1
6601ad00,1779559440,56.08,1.77,50.6,1
c94ade5b,1779559500,27.33,14.95,91.45,1
ad6d757f,1779559560,0.0,-3.96,49.64,1
3bd2b2e7,1779559620,77.06,29.95,34.83,1
b8322fda,1779559680,41.63,1.61,24.12,1
c350cb51,1779559740,46.03,3.65,64.35,1
50b046d0,1779559800,33.66,28.36,52.27,1
06ab8931,1779559860,16.0,32.48,84.56,1
d9aa8d7f,1779559920,9.55,29.05,67.62,1
951e7bbb,1779559980,52.41,16.23,39.69,1
5386e89a,1779560040,66.81,42.28,29.99,1
0dd5d9bf,1779560100,15.23,5.43,50.35,1
78ac07c6,1779560160,0.0,44.83,52.98,1
95344aa1,1779560220,15.24,13.01,31.06,1
e3b32106,1779560280,61.27,26.85,80.13,1
f5b924c6,1779560340,75.56,-7.7,49.33,1
274a6ef5,1779560400,50.94,13.9,81.84,1
25209546,1779560460,100.0,-9.23,59.29,0
617a66e9,1779560520,46.2,10.58,81.2,1
9cbcb4f0,1779560580,45.41,19.78,38.04,1
e18f6753,1779560640,91.78,15.25,41.97,0
d724c51e,1779560700,52.53,38.45,69.39,1
cb59a305,1779560760,44.13,10.21,42.13,1
3cea72dc,1779560820,77.22,-5.3,64.19,1
0533dae5,1779560880,66.15,22.57,38.02,1
7f8b1030,1779560940,54.08,46.78,38.75,1
87bc0203,1779561000,6.19,26.4,42.79,1
2e13e2f3,1779561060,56.34,39.23,42.05,1
81b7ae61,1779561120,25.83,37.22,44.08,1
f44b407e,1779561180,46.05,20.35,49.28,1
2122549f,1779561240,91.84,11.29,68.83,0
15d5bd16,1779561300,83.94,22.86,95.83,1
903cc2d8,1779561360,16.98,-4.92,75.43,1
44cc40d6,1779561420,42.7,20.01,51.92,1
23c0f9bd,1779561480,62.32,37.34,76.67,1
615012a0,1779561540,22.53,13.62,25.66,1
e7f3da70,1779561600,53.41,0.01,60.51,1
a8edcf3a,1779561660,67.58,32.24,49.45,1
5e65e193,1779561720,46.92,29.72,72.05,1
fc2e4116,1779561780,100.0,16.98,48.11,0
92c42ca8,1779561840,50.87,21.72,32.49,1
31c5f314,1779561900,65.07,29.83,75.9,1
53586717,1779561960,58.45,20.02,48.16,1
70a5335c,1779562020,47.28,22.54,52.43,1
ba62b639,1779562080,61.17,-9.5,47.23,1
3157b34d,1779562140,57.32,32.86,35.97,1
752ea64f,1779562200,56.0,30.31,69.73,1
24778b76,1779562260,52.36,30.51,39.27,1
4268f244,1779562320,89.76,21.31,48.62,1
7f4cc704,1779562380,62.47,43.69,75.07,1
2f4fc48a,1779562440,25.04,24.81,70.38,1
458ef88f,1779562500,42.88,30.22,72.8,1
60ba4182,1779562560,61.7,10.19,36.59,1
d80bbef2,1779562620,33.39,0.73,39.46,1
1d6bbf22,1779562680,44.65,4.72,76.74,1
510489f3,1779562740,2.31,34.67,49.03,1
4e97ca9b,1779562800,48.53,41.66,68.93,1
09e84265,1779562860,20.56,31.44,64.53,1
ec40c654,1779562920,100.0,43.38,63.89,0
b70a09af,1779562980,72.63,35.04,57.31,0
13b6e5f2,1779563040,100.0,9.53,54.5,0
3555fbcf,1779563100,47.23,27.4,54.17,1
9d579c84,1779563160,0.86,16.3,48.26,1
8b25d7da,1779563220,31.9,31.35,49.75,1
e7cb42d0,1779563280,14.33,9.18,61.39,1
0ca5f4ba,1779563340,32.14,-1.15,63.07,1
7644b554,1779563400,70.51,32.98,76.35,1
39fc605e,1779563460,43.03,28.54,100.0,1
e24e4ae0,1779563520,52.74,36.67,51.67,1
c9bd9ab9,1779563580,0.0,6.65,60.11,1
a088925c,1779563640,84.43,42.26,80.4,0
6c25e812,1779563700,79.6,23.68,46.16,1
d776b59e,1779563760,51.86,21.06,80.51,1
14eea65c,1779563820,88.46,47.88,69.61,0
ae749251,1779563880,51.23,26.89,74.45,1
ca3f407f,1779563940,27.3,36.09,59.21,1
e0d789f4,1779564000,29.11,8.37,81.94,1
915614cd,1779564060,41.47,25.58,70.69,1
02d3c156,1779564120,54.62,14.87,69.06,1
ba54e500,1779564180,23.2,6.64,86.05,1
6899729c,1779564240,16.59,-7.05,86.73,1
a98cd896,1779564300,51.38,35.72,50.47,1
e0070485,1779564360,80.53,-7.99,62.68,1
9b173d24,1779564420,17.58,16.84,46.86,1
be483219,1779564480,56.61,23.24,59.19,1
5c57537f,1779564540,59.96,-1.62,64.91,1
e6c24eec,1779564600,45.93,46.02,42.58,1
cd63c0a9,1779564660,91.16,-1.53,100.0,0
0c45bd5d,1779564720,55.83,44.88,45.64,1
5dbf126c,1779564780,65.61,-5.28,37.98,1
2d9a52a1,1779564840,21.66,34.16,67.0,1
9db3ba11,1779564900,41.38,25.97,22.56,1
9edf5013,1779564960,63.36,8.16,45.47,1
603b3b5d,1779565020,26.15,31.29,69.07,1
236724b7,1779565080,44.83,4.83,39.38,1
0695a28a,1779565140,28.84,42.9,77.66,1
d3d6b3fa,1779565200,47.14,26.83,62.96,1
31e201f9,1779565260,44.92,32.8,44.55,1
32cd0405,1779565320,79.3,6.95,89.96,1
a3780fab,1779565380,29.42,33.14,54.94,1
a052572e,1779565440,96.72,4.94,60.7,0
c1870b0b,1779565500,20.71,-8.46,35.19,1
33dcf598,1779565560,77.25,43.84,48.58,0
5b9aa297,1779565620,0.0,-8.15,83.19,1
fe089a55,1779565680,49.59,10.52,73.67,1
1710e339,1779565740,83.19,3.16,100.0,1
29948846,1779565800,97.3,33.63,42.33,0
7d15f1a4,1779565860,37.78,5.81,47.69,1
2d2f9848,1779565920,68.11,5.42,68.97,1
f5b3de8f,1779565980,12.94,20.96,52.48,1
2beb30af,1779566040,53.59,11.27,77.43,1
7d6b4bcc,1779566100,17.13,33.65,24.55,1
829c5ff9,1779566160,78.4,46.65,56.92,0
06c4f393,1779566220,67.78,-4.3,21.55,1
f86f99a8,1779566280,40.46,2.37,33.59,1
12995918,1779566340,100.0,31.51,41.22,0
70b92805,1779566400,74.1,24.1,53.89,1
707fc833,1779566460,31.82,17.88,57.97,1
008715be,1779566520,60.42,39.93,83.34,1
a506c967,1779566580,24.01,-9.18,59.67,1
c5df3982,1779566640,77.07,37.42,38.47,0
1991a143,1779566700,48.99,15.27,22.17,1
28e99822,1779566760,14.23,-1.82,50.47,1
675076ca,1779566820,13.11,48.39,80.45,1
14d60e0b,1779566880,36.19,11.47,38.06,1
743386de,1779566940,52.21,22.62,79.48,1
b7bffe26,1779567000,20.95,28.83,91.64,1
d2a65230,1779567060,100.0,43.27,22.77,0
82f47e61,1779567120,38.09,9.0,33.91,1
b133291f,1779567180,22.85,20.21,53.8,1
07a5752f,1779567240,43.36,19.44,87.4,1
0512f39b,1779567300,61.67,19.43,75.8,1
4297efbe,1779567360,63.02,24.62,53.44,1
bdc4a046,1779567420,31.88,38.19,42.49,1
8b251ff5,1779567480,57.28,13.69,52.73,1
9dc3571c,1779567540,76.1,14.77,59.57,1
af10534b,1779567600,34.21,-9.86,61.05,1
e8ece726,1779567660,69.79,-2.72,37.62,1
ad25783d,1779567720,44.59,28.87,41.22,1
45d21e03,1779567780,28.68,-5.22,71.25,1
166edbb5,1779567840,34.88,39.31,69.96,1
79fd9b45,1779567900,62.63,10.23,88.13,1
7e263090,1779567960,35.76,20.59,52.84,1
60965b0d,1779568020,4.91,18.52,81.86,1
ce24c1de,1779568080,84.74,44.08,33.1,0
3a16a023,1779568140,40.32,-1.55,38.05,1
519ba4a9,1779568200,85.41,45.91,75.46,0
a202d3f1,1779568260,53.78,-6.57,47.19,1
eb446a03,1779568320,51.83,30.16,79.38,1
16b2c58d,1779568380,43.03,-7.68,65.29,1
594b1a41,1779568440,40.94,-2.26,74.84,1
5b225a25,1779568500,100.0,-8.14,44.65,0
eff6cc77,1779568560,72.76,48.96,56.33,0
ab9f97c4,1779568620,24.01,44.35,68.42,1
b60d214c,1779568680,19.77,45.3,61.13,1
bb10add6,1779568740,70.26,32.55,78.01,1
29192284,1779568800,35.14,31.3,47.68,1
6005bb77,1779568860,42.03,36.92,30.88,1
2e3d6775,1779568920,43.96,37.53,89.34,1
7d7ba9d6,1779568980,61.29,3.71,79.75,1
e6a94667,1779569040,26.77,-2.99,37.32,1
5dfeace3,1779569100,28.24,17.32,46.4,1
5eb85613,1779569160,73.97,-4.25,82.55,1
849ac0d1,1779569220,53.15,11.82,75.56,1
49911180,1779569280,29.74,31.61,77.14,1
eaa2b073,1779569340,100.0,3.27,44.27,0
57d18352,1779569400,77.53,18.39,74.33,1
6b5bcac0,1779569460,29.56,43.65,100.0,1
21732310,1779569520,80.84,38.08,59.85,0
37e9789b,1779569580,14.35,14.36,50.54,1
3d7a0afc,1779569640,37.08,21.47,72.38,1
ffd61c32,1779569700,36.56,28.53,82.46,1
5a69a2a7,1779569760,38.92,37.66,54.23,1
b2cf53aa,1779569820,43.0,41.31,50.18,1
448a7ef5,1779569880,53.48,48.78,59.1,1
d954278e,1779569940,39.2,-3.95,96.15,1
d690fc01,1779570000,46.41,47.62,56.7,1
d800a524,1779570060,74.33,13.86,72.48,1
1606fcd7,1779570120,20.76,18.84,45.58,1
925ea929,1779570180,100.0,5.43,76.44,0
208b3dec,1779570240,0.0,16.95,55.29,1
8d415ab4,1779570300,6.68,14.89,98.02,1
18565dad,1779570360,72.46,40.0,82.5,0
c6489f80,1779570420,65.61,25.11,31.5,1
48dddee3,1779570480,43.84,8.83,13.97,1
c4ef3502,1779570540,40.81,-3.67,50.8,1
ab1a204f,1779570600,77.97,47.04,85.49,0
f2ebee26,1779570660,100.0,48.56,32.29,0
e2b6a2d1,1779570720,72.66,-5.02,61.45,1
2618f671,1779570780,43.59,25.09,33.26,1
5181b1b2,1779570840,37.12,38.07,57.47,1
3909234e,1779570900,18.33,19.69,68.77,1
5b482334,1779570960,71.06,19.98,75.1,1
6ff82dee,1779571020,25.74,6.83,94.55,1
b44340c8,1779571080,27.43,0.3,76.19,1
7eb4f7a7,1779571140,4.16,27.73,65.21,1
61077db8,1779571200,58.25,7.0,43.72,1
c7b93bfc,1779571260,68.44,26.51,45.88,1
4a5a88d8,1779571320,47.94,30.89,66.13,1
cdbd3999,1779571380,46.19,47.83,47.19,1
5eee21fe,1779571440,4.91,-2.78,66.63,1
42a72175,1779571500,74.15,12.44,87.15,1
c0c3876c,1779571560,62.29,9.26,55.42,1
ca7bf20d,1779571620,55.69,39.43,27.02,1
17c5b133,1779571680,36.24,32.72,70.19,1
fc2d784f,1779571740,14.58,37.0,26.63,1
511b1975,1779571800,34.28,12.58,7.64,1
0e5df4a6,1779571860,37.74,31.13,57.0,1
3ec5fa44,1779571920,16.37,38.96,54.38,1
b8af7167,1779571980,48.41,7.91,88.29,1
cbe1c20b,1779572040,15.42,4.16,78.03,1
9c958f24,1779572100,39.01,46.17,48.09,1
c147adb2,1779572160,0.0,42.4,66.72,1
7cdd0e38,1779572220,9.13,2.44,39.19,1
5a7eddbe,1779572280,12.34,30.64,39.91,1
833aeb2d,1779572340,65.43,-6.05,26.36,1
15087291,1779572400,40.48,46.22,34.61,1
181c6380,1779572460,87.81,5.31,37.37,1
08bf8382,1779572520,28.76,0.44,50.34,1
917096bf,1779572580,0.0,20.39,79.87,1
d90ab987,1779572640,4.26,7.71,72.32,1
0a063974,1779572700,65.33,1.55,67.71,1
0c8bab1e,1779572760,67.33,11.57,19.45,1
2b795473,1779572820,55.94,21.51,40.08,1
ad7b305d,1779572880,44.3,37.82,31.86,1
97d1e1e9,1779572940,28.68,22.88,63.83,1
169a681a,1779573000,73.95,27.75,73.27,1
20f07774,1779573060,61.81,30.64,44.38,1
292c2bd7,1779573120,48.34,9.98,52.84,1
69521f6f,1779573180,22.38,25.45,73.19,1
0d155d92,1779573240,76.63,5.11,54.84,1
7e471205,1779573300,51.23,37.61,64.17,1
fde3273d,1779573360,19.42,26.69,88.49,1
b05dca07,1779573420,24.04,-3.52,85.85,1
1759f11f,1779573480,53.64,21.24,45.93,1
947393c8,1779573540,51.71,15.35,94.01,1
d8b18409,1779573600,41.3,10.13,58.5,1
8a07ec6b,1779573660,72.39,40.84,25.19,0
88a364c4,1779573720,41.52,-5.53,59.17,1
769560f1,1779573780,62.53,31.59,60.22,1
3a389ef2,1779573840,64.47,27.06,69.2,1
16bf53c7,1779573900,44.44,39.71,61.36,1
7b1d8f86,1779573960,32.86,32.52,76.41,1
985d67cf,1779574020,36.78,10.26,50.16,1
c692bf2b,1779574080,57.0,18.61,6.51,1
f24a9310,1779574140,11.15,7.92,91.33,1
8470b017,1779574200,59.78,41.47,71.64,1
4549947d,1779574260,22.46,31.77,59.7,1
91b24d88,1779574320,42.99,-6.1,31.94,1
85515216,1779574380,46.51,44.19,62.43,1
22917149,1779574440,47.3,34.66,82.24,1
47a55195,1779574500,80.45,15.91,69.6,1
6b459630,1779574560,45.17,46.46,89.43,1
c988d4d2,1779574620,0.0,37.1,38.2,1
9b92bea8,1779574680,55.46,0.79,85.78,1
fc2bebca,1779574740,62.58,35.18,59.31,1
faafb016,1779574800,100.0,39.8,50.6,0
a07b0904,1779574860,15.46,9.04,64.42,1
18d8614f,1779574920,56.34,-6.9,24.14,1
1b414ba6,1779574980,59.36,-2.04,51.82,1
5483f613,1779575040,43.25,21.03,29.13,1
2b8932c2,1779575100,42.28,37.39,90.9,1
406200c7,1779575160,28.0,-0.62,65.38,1
93216783,1779575220,0.0,34.61,35.16,1
01c937d8,1779575280,3.99,0.25,86.56,1
6063d677,1779575340,60.04,15.41,30.95,1
163d6ad2,1779575400,17.76,29.77,61.17,1
9e630287,1779575460,38.81,19.49,73.04,1
0cebab86,1779575520,29.76,26.36,63.76,1
d45cd20b,1779575580,72.95,32.25,73.74,1
459fb985,1779575640,19.35,41.5,100.0,1
90d21210,1779575700,49.97,45.89,72.02,1
93defeca,1779575760,77.24,17.27,100.0,1
d44cab87,1779575820,51.53,12.8,27.55,1
c2b2d007,1779575880,59.13,11.02,59.22,1
4100348e,1779575940,22.74,-7.12,57.16,1
f23bb963,1779576000,59.34,35.64,89.11,1
44c33983,1779576060,55.82,5.22,37.3,1
76605f33,1779576120,40.17,-2.99,44.75,1
fa1611c5,1779576180,43.1,25.26,53.22,1
80a864c9,1779576240,40.07,28.44,59.17,1
939fc23c,1779576300,10.51,2.41,48.17,1
2c30b69d,1779576360,25.54,0.78,95.97,1
ec6f0534,1779576420,65.57,41.52,96.21,1
fd737256,1779576480,56.43,30.41,53.11,1
dfdde1c6,1779576540,58.67,16.49,46.3,1
8f9c5ff2,1779576600,18.27,47.41,90.72,1
89315970,1779576660,55.78,44.09,58.3,1
